scraped_at_utc,metric_name,value,unit,unit_source,type,help,label_AccessId,label_AccessType,label_CollectionMode,label_DeviceId,label_DeviceType,label_PMTEndpoint,label_PMTGuid,label_PMTSizeBytes,label_RedfishEndpoint,label_SourceId,label_SourceType,label_otel_scope_name,label_otel_scope_schema_url,label_otel_scope_version,labels_json
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,9572,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",248,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,7350,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",249,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,9572,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",25,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,7621,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",250,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,7493,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",26,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_count_total,7578,count,metric_name_suffix,counter,"Running count of processing cycles when the telemetry aggregator was unable to update all samples. Estimated maximum rate of change is 10000 per second. If the actual rate of change is zero, there is no data loss. Otherwise, other samples in this aggregator may report incorrect values for the duration of the data loss.",27,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,1.844674407293136e+19,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,248,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,1.8446744072312545e+19,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,249,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,2.03499952e+08,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,25,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,1.728812963e+09,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,250,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,8.32228759e+08,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,26,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,agg_data_loss_timestamp_total,1.8446744072343165e+19,,unspecified,counter,Timestamp of last processing cycle when the telemetry aggregator was unable to update all samples. Reported in crystal clock TSC ticks (25MHz).,27,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,2.18156543481536e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,248,MCTP over PCIe,redfish,1,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,1.94694504140128e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,249,MCTP over PCIe,redfish,1,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,1.62485717643024e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,25,MCTP over PCIe,redfish,0,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,1.73544580560448e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,250,MCTP over PCIe,redfish,1,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,1.57400872514128e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,26,MCTP over PCIe,redfish,0,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,aggregate_core_cstate_residency_c0_aggregate_core_cstate_residency_c0_seconds,1.6498274880896e+06,seconds,metric_name_suffix,gauge,Aggregate Core C0 Residency in units of ?,27,MCTP over PCIe,redfish,0,CPU,avc01,0x22806802,6784,avc01,0,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22806802"", ""PMTSizeBytes"": ""6784"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""0"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 0,248,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,44,celsius,metric_name_suffix,gauge,Current temperature for core 0,249,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 0,25,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,45.5,celsius,metric_name_suffix,gauge,Current temperature for core 0,250,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,45.5,celsius,metric_name_suffix,gauge,Current temperature for core 0,26,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c0_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 0,27,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,45,celsius,metric_name_suffix,gauge,Current temperature for core 1,248,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 1,249,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,43.5,celsius,metric_name_suffix,gauge,Current temperature for core 1,25,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,46,celsius,metric_name_suffix,gauge,Current temperature for core 1,250,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,45,celsius,metric_name_suffix,gauge,Current temperature for core 1,26,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c1_temp_celsius,45,celsius,metric_name_suffix,gauge,Current temperature for core 1,27,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,46,celsius,metric_name_suffix,gauge,Current temperature for core 2,248,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""248"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,50,celsius,metric_name_suffix,gauge,Current temperature for core 2,249,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""249"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 2,25,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""25"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,47,celsius,metric_name_suffix,gauge,Current temperature for core 2,250,MCTP over PCIe,redfish,1,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""250"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""1"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,45,celsius,metric_name_suffix,gauge,Current temperature for core 2,26,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""26"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
2026-07-15T06:27:44+00:00,c0_c1_c2_c3_temp_c2_temp_celsius,44.5,celsius,metric_name_suffix,gauge,Current temperature for core 2,27,MCTP over PCIe,redfish,0,CPU,avc01,0x22473996,14496,avc01,2,Aggregator,,,,"{""AccessId"": ""27"", ""AccessType"": ""MCTP over PCIe"", ""CollectionMode"": ""redfish"", ""DeviceId"": ""0"", ""DeviceType"": ""CPU"", ""PMTEndpoint"": ""avc01"", ""PMTGuid"": ""0x22473996"", ""PMTSizeBytes"": ""14496"", ""RedfishEndpoint"": ""avc01"", ""SourceId"": ""2"", ""SourceType"": ""Aggregator"", ""otel_scope_name"": """", ""otel_scope_schema_url"": """", ""otel_scope_version"": """"}"
